title,content
Jean-Manuel Bernal,https://inspirehep.net/authors/1016601?format=json
Denis Bernard,https://inspirehep.net/authors/1016597?format=json
Philippe Bernard,https://inspirehep.net/authors/1016594?format=json
Ana-Paula Bernardes,https://inspirehep.net/authors/1284081?format=json
Marzia Bernardini,https://inspirehep.net/authors/1648219?format=json
France Bernasconi,https://inspirehep.net/authors/1016583?format=json
"Timothy John Berners-Lee, Sir",https://inspirehep.net/authors/1016582?format=json
Colin Bernet,https://inspirehep.net/authors/1043458?format=json
Johannes Bernhard,https://inspirehep.net/authors/1070564?format=json
Daniel Bernier,https://inspirehep.net/authors/1016578?format=json
F. Bernon,https://inspirehep.net/authors/2050682?format=json
Olav Ejner Berrig,https://inspirehep.net/authors/1016561?format=json
Gaia Maria Berruti,https://inspirehep.net/authors/1182153?format=json
Stéphane Berry,https://inspirehep.net/authors/1644167?format=json
Jean-Claude Berset,https://inspirehep.net/authors/1016554?format=json
Luciano Bertanza,https://inspirehep.net/authors/1016547?format=json
Alessandro Bertarelli,https://inspirehep.net/authors/1076677?format=json
Claudia Bertella,https://inspirehep.net/authors/1072897?format=json
Robert Bertin,https://inspirehep.net/authors/1016540?format=json
Francesco Bertinelli,https://inspirehep.net/authors/1016538?format=json
Dominique Bertola,https://inspirehep.net/authors/1016530?format=json
Stefano Bertolasi,https://inspirehep.net/authors/1647504?format=json
Sebastien Bertolo,https://inspirehep.net/authors/1647438?format=json
Sergio Bertolucci,https://inspirehep.net/authors/1016524?format=json
Caterina Bertone,https://inspirehep.net/authors/1076709?format=json
Valerio Bertone,https://inspirehep.net/authors/1073734?format=json
Marta Bertran Ferrer,https://inspirehep.net/authors/2648559?format=json
Gilbert Bertuol,https://inspirehep.net/authors/1016513?format=json
Charles Bertuzzi,https://inspirehep.net/authors/1016512?format=json
Marcin Bes,https://inspirehep.net/authors/1651543?format=json
Lysiane Besson,https://inspirehep.net/authors/1016499?format=json
Patrick Bestmann,https://inspirehep.net/authors/1076710?format=json
Robin Betemps,https://inspirehep.net/authors/1016493?format=json
Latchezar Betev,https://inspirehep.net/authors/1016491?format=json
Lidia Bettelli,https://inspirehep.net/authors/1016486?format=json
Federico Betti,https://inspirehep.net/authors/1508408?format=json
Marc-Olivier Bettler,https://inspirehep.net/authors/1059727?format=json
Simona Bettoni,https://inspirehep.net/authors/1067705?format=json
Jochen Betz,https://inspirehep.net/authors/1648521?format=json
Claude Beugnet,https://inspirehep.net/authors/1016479?format=json
Andre Beuret,https://inspirehep.net/authors/1016478?format=json
Werner Beusch,https://inspirehep.net/authors/1016477?format=json
Gerd J. Beyer,https://inspirehep.net/authors/1016470?format=json
Rolf Beyer,https://inspirehep.net/authors/1016467?format=json
Michel Bezard,https://inspirehep.net/authors/1016461?format=json
Vipin Bhatnagar,https://inspirehep.net/authors/1021764?format=json
Deb Sankar Bhattacharya,https://inspirehep.net/authors/1769403?format=json
Anirban Krishna Bhattacharyya,https://inspirehep.net/authors/1070884?format=json
Gautam Bhattacharyya,https://inspirehep.net/authors/1016437?format=json
Pritindra Bhowmick,https://inspirehep.net/authors/2767582?format=json
Wojciech Bialas,https://inspirehep.net/authors/1016420?format=json
Nicolo Biancacci,https://inspirehep.net/authors/1269870?format=json
Giuseppe Bianchetti,https://inspirehep.net/authors/1016418?format=json
Antonio Bianchi,https://inspirehep.net/authors/1510841?format=json
Riccardo M. Bianchi,https://inspirehep.net/authors/1067262?format=json
James Bibby,https://inspirehep.net/authors/1648826?format=json
Lubos Bician,https://inspirehep.net/authors/1607490?format=json
K. Bicker,https://inspirehep.net/authors/1091307?format=json
Vittorio Bidoli,https://inspirehep.net/authors/1016397?format=json
Bartosz Bielawski,https://inspirehep.net/authors/1648224?format=json
Erwin R.Bielert,https://inspirehep.net/authors/1667596?format=json
Rafal Bielski,https://inspirehep.net/authors/1322789?format=json
Catherine Bieri,https://inspirehep.net/authors/1016384?format=json
Peter Bigler,https://inspirehep.net/authors/1016372?format=json
Johan Lambert Bijnens,https://inspirehep.net/authors/1016361?format=json
Jacques Billan,https://inspirehep.net/authors/1016345?format=json
Ronny Billen,https://inspirehep.net/authors/1016343?format=json
Pavel Binko,https://inspirehep.net/authors/1016313?format=json
Freddy Binon,https://inspirehep.net/authors/1016308?format=json
Paul Birien,https://inspirehep.net/authors/1016294?format=json
Werner Birr,https://inspirehep.net/authors/1016280?format=json
Thomas Birtwistle,https://inspirehep.net/authors/1648525?format=json
Bartoloměj Biskup,https://inspirehep.net/authors/1518576?format=json
Alexander Bitadze,https://inspirehep.net/authors/1062503?format=json
Kazem Bitaghsir Fadafan,https://inspirehep.net/authors/1039812?format=json
Claude Bizeau,https://inspirehep.net/authors/1016250?format=json
Anita Bjorkebo,https://inspirehep.net/authors/1016239?format=json
Endre Bjorsvik,https://inspirehep.net/authors/1652610?format=json
Norman Blackburne,https://inspirehep.net/authors/1016229?format=json
Horst Blaha,https://inspirehep.net/authors/1016220?format=json
Jan Blaha,https://inspirehep.net/authors/1062216?format=json
William M.R. Blair,https://inspirehep.net/authors/1016214?format=json
Jean-Jacques Blaising,https://inspirehep.net/authors/1016212?format=json
Gabriel Blaj,https://inspirehep.net/authors/1591087?format=json
Julian Blake,https://inspirehep.net/authors/1016209?format=json
Didier Blanc,https://inspirehep.net/authors/1016205?format=json
Jean-Luc Blanc,https://inspirehep.net/authors/1016202?format=json
Jeremy Blanc,https://inspirehep.net/authors/1648217?format=json
Michel Blanc,https://inspirehep.net/authors/1016201?format=json
Rene Blanchard,https://inspirehep.net/authors/1016197?format=json
Sebastien Blanchard,https://inspirehep.net/authors/1075268?format=json
Adrien Blanchet,https://inspirehep.net/authors/1731423?format=json
Georges Blanchot,https://inspirehep.net/authors/1016194?format=json
Jorge Blanco Alonso,https://inspirehep.net/authors/1651534?format=json
Enrique Blanco Viñuela,https://inspirehep.net/authors/1271841?format=json
Alastair Bland,https://inspirehep.net/authors/1016188?format=json
Monika Blanke,https://inspirehep.net/authors/1032646?format=json
Alfred Blas,https://inspirehep.net/authors/1076156?format=json
Diego Blas,https://inspirehep.net/authors/1038154?format=json
Fredi Blas,https://inspirehep.net/authors/1016179?format=json
Neven Blaskovic Kraljevic,https://inspirehep.net/authors/1653641?format=json
Diether Blechschmidt,https://inspirehep.net/authors/1016162?format=json
Baudouin Bleus,https://inspirehep.net/authors/1016154?format=json
Andre Blin,https://inspirehep.net/authors/1016150?format=json
Volker Blobel,https://inspirehep.net/authors/1016138?format=json
Philippe Bloch,https://inspirehep.net/authors/1016133?format=json
Tor Bloch,https://inspirehep.net/authors/1016132?format=json
Dietrich Bloess,https://inspirehep.net/authors/1016121?format=json
Jakob Blomer,https://inspirehep.net/authors/1270129?format=json
Dominique Blondel,https://inspirehep.net/authors/1016111?format=json
Marcus Bluhm,https://inspirehep.net/authors/1039599?format=json
Kfir Blum,https://inspirehep.net/authors/1047869?format=json
Horst Blume,https://inspirehep.net/authors/1016086?format=json
Yorick Blumenfeld,https://inspirehep.net/authors/1025188?format=json
Alan George Blythe,https://inspirehep.net/authors/1016075?format=json
Peter Blüm,https://inspirehep.net/authors/1016092?format=json
Fulvio Boattini,https://inspirehep.net/authors/1647643?format=json
Jean Marie Boban,https://inspirehep.net/authors/1016070?format=json
Lorraine Bobb,https://inspirehep.net/authors/1284323?format=json
Piero Bobbio,https://inspirehep.net/authors/1016068?format=json
Tommaso Boccali,https://inspirehep.net/authors/1019595?format=json
Christian Boccard,https://inspirehep.net/authors/1016061?format=json
Andrea Boccardi,https://inspirehep.net/authors/1076990?format=json
Andrea Bocci,https://inspirehep.net/authors/1065594?format=json
Vittorio Boccone,https://inspirehep.net/authors/1053467?format=json
Guy Boch,https://inspirehep.net/authors/1016058?format=json
Friederike Bock,https://inspirehep.net/authors/1068912?format=json
Ralf Bock,https://inspirehep.net/authors/1016047?format=json
Rudolf K. Bock,https://inspirehep.net/authors/1016045?format=json
Ginette Bocquet,https://inspirehep.net/authors/1016039?format=json
Pierre Bocquet,https://inspirehep.net/authors/1016038?format=json
Dominique Bodart,https://inspirehep.net/authors/1076233?format=json
Ryan M. Bodenstein,https://inspirehep.net/authors/1707922?format=json
Yannic Body,https://inspirehep.net/authors/1641150?format=json
Philipp Boeer,https://inspirehep.net/authors/1346346?format=json
Michel Boffard,https://inspirehep.net/authors/1016000?format=json
Joannes Andreas Bogaerts,https://inspirehep.net/authors/1015997?format=json
Thierry Bogey,https://inspirehep.net/authors/1015988?format=json
Marek Bohdanowicz,https://inspirehep.net/authors/1653373?format=json
Thomas Bohl,https://inspirehep.net/authors/1015973?format=json
Jan Bohm,https://inspirehep.net/authors/1015968?format=json
Terence A. Bohringer,https://inspirehep.net/authors/1015962?format=json
Daniel Boileau,https://inspirehep.net/authors/1015957?format=json
Jean Boillot,https://inspirehep.net/authors/1015956?format=json
Daniel Boimond,https://inspirehep.net/authors/1015954?format=json
Nicole Boimond-Lopez,https://inspirehep.net/authors/1015955?format=json
Christian Boissat,https://inspirehep.net/authors/1015950?format=json
Véronique Boisvert,https://inspirehep.net/authors/1015947?format=json
Gaelle Boix,https://inspirehep.net/authors/1015944?format=json
Lajos Bojtar,https://inspirehep.net/authors/1057432?format=json
Armin Boker,https://inspirehep.net/authors/1015940?format=json
Michel Bole-Feysot,https://inspirehep.net/authors/1015935?format=json
Georg Bollen,https://inspirehep.net/authors/1015930?format=json
Anne-Marie Bolomey,https://inspirehep.net/authors/1015919?format=json
Marcella Bona,https://inspirehep.net/authors/1023424?format=json
Maurizio Bona,https://inspirehep.net/authors/1015903?format=json
Enrico Bonaccorsi,https://inspirehep.net/authors/1070822?format=json
Sandro Bonacini,https://inspirehep.net/authors/1270735?format=json
Angelo Bonasia,https://inspirehep.net/authors/1639579?format=json
Alessio Bonato,https://inspirehep.net/authors/1029768?format=json
Franco Bonaudi,https://inspirehep.net/authors/1015889?format=json
Roberto Bonciani,https://inspirehep.net/authors/1025883?format=json
Peter M. Bond,https://inspirehep.net/authors/1481931?format=json
Kyrylo  Bondarenko,https://inspirehep.net/authors/1079037?format=json
Aldo Bondi,https://inspirehep.net/authors/1015876?format=json
Olivier Bondu,https://inspirehep.net/authors/1065538?format=json
Stephan Robert Bongers,https://inspirehep.net/authors/1069033?format=json
Alain Bonifas,https://inspirehep.net/authors/1015867?format=json
Alexander Bonilla Rivera,https://inspirehep.net/authors/1382083?format=json
Filiberto Bonini,https://inspirehep.net/authors/1720234?format=json
Roberto Bonino,https://inspirehep.net/authors/1015861?format=json
Pierre Bonnal,https://inspirehep.net/authors/1015852?format=json
Julien Bonnaud,https://inspirehep.net/authors/1404355?format=json
Pierre Bonneau,https://inspirehep.net/authors/1015850?format=json
Lucien Bonnefoy,https://inspirehep.net/authors/1015847?format=json
Michel Bonnet,https://inspirehep.net/authors/1015842?format=json
Winfried Bonninghaus,https://inspirehep.net/authors/1015840?format=json
Matthias Bonora,https://inspirehep.net/authors/1452764?format=json
Hillebrand Bont,https://inspirehep.net/authors/1015834?format=json
Jan Bonthond,https://inspirehep.net/authors/1015831?format=json
B. Bonvicini,https://inspirehep.net/authors/1259210?format=json
Camille Bonvin,https://inspirehep.net/authors/1024680?format=json
Rene Bonvin,https://inspirehep.net/authors/1015825?format=json
Roberto Bonzano,https://inspirehep.net/authors/1015823?format=json
Christopher N. Booth,https://inspirehep.net/authors/1015812?format=json
William Booth,https://inspirehep.net/authors/1648020?format=json
Jan Borburgh,https://inspirehep.net/authors/1015799?format=json
Frederick Otto Borcherding,https://inspirehep.net/authors/1015798?format=json
Luc Borcier,https://inspirehep.net/authors/1015794?format=json
Bernardo Bordini,https://inspirehep.net/authors/1046332?format=json
Marzia Bordone,https://inspirehep.net/authors/1336577?format=json
Stefania Bordoni,https://inspirehep.net/authors/1067247?format=json
Frédérick Bordry,https://inspirehep.net/authors/1015783?format=json
Iurii Bordulev,https://inspirehep.net/authors/1753874?format=json
Jean Borer,https://inspirehep.net/authors/1015779?format=json
Alexander Boresch,https://inspirehep.net/authors/1015778?format=json
Giulio Borghello,https://inspirehep.net/authors/1666168?format=json
Michel Borghini,https://inspirehep.net/authors/1015773?format=json
Franck Borgnolutti,https://inspirehep.net/authors/1076678?format=json
Guennadi Borissov,https://inspirehep.net/authors/1015757?format=json
Michel Bornand,https://inspirehep.net/authors/1015747?format=json
Lionel Borne,https://inspirehep.net/authors/1015746?format=json
Sophia Borowka,https://inspirehep.net/authors/1273322?format=json
Sara Borroni,https://inspirehep.net/authors/1054948?format=json
Pierluigi Bortignon,https://inspirehep.net/authors/1069090?format=json
Claudio Bortolin,https://inspirehep.net/authors/1068511?format=json
Lorenzo Bortot,https://inspirehep.net/authors/1518316?format=json
